Hz,Gain
5212.037037,-2.662158455
5212.962963,-2.667931823
5213.888889,-2.668003472
5214.814815,-2.667535329
5215.740741,-2.668994919
5216.666667,-2.668780048
5217.592593,-2.668791611
5218.518519,-2.668927713
5219.444444,-2.665745187
5220.37037,-2.661037243
5221.296296,-2.657457068
5222.222222,-2.650797654
5223.148148,-2.642844101
5224.074074,-2.636891563
5225,-2.627411889
5225.925926,-2.615742396
5226.851852,-2.606975996
5227.777778,-2.598612682
5228.703704,-2.588056482
5229.62963,-2.576229116
5230.555556,-2.562562428
5231.481481,-2.546929432
5232.407407,-2.531779864
5233.333333,-2.513786966
5234.259259,-2.494779481
5235.185185,-2.477178563
5236.111111,-2.458976467
5237.037037,-2.438621154
5237.962963,-2.416992924
5238.888889,-2.39540331
5239.814815,-2.373394378
5240.740741,-2.351477163
5241.666667,-2.326552451
5242.592593,-2.300750661
5243.518519,-2.277217495
5244.444444,-2.251665284
5245.37037,-2.224490394
5246.296296,-2.197903298
5247.222222,-2.171808917
5248.148148,-2.145530604
5249.074074,-2.117574244
5250,-2.08695181
5250.925926,-2.058333329
5251.851852,-2.031483535
5252.777778,-2.002681684
5253.703704,-1.973925207
5254.62963,-1.943095485
5255.555556,-1.911868279
5256.481481,-1.883997368
5257.407407,-1.854690812
5258.333333,-1.823551843
5259.259259,-1.793221709
5260.185185,-1.762914921
5261.111111,-1.733217921
5262.037037,-1.704286592
5262.962963,-1.675396533
5263.888889,-1.64691665
5264.814815,-1.618103238
5265.740741,-1.589913523
5266.666667,-1.561014515
5267.592593,-1.533048517
5268.518519,-1.508233949
5269.444444,-1.48262459
5270.37037,-1.45484687
5271.296296,-1.427321793
5272.222222,-1.400940333
5273.148148,-1.375666125
5274.074074,-1.350325399
5275,-1.325977196
5275.925926,-1.304029565
5276.851852,-1.281771389
5277.777778,-1.257735065
5278.703704,-1.23453073
5279.62963,-1.21289737
5280.555556,-1.191078914
5281.481481,-1.16970486
5282.407407,-1.149898972
5283.333333,-1.131352888
5284.259259,-1.112226149
5285.185185,-1.093900855
5286.111111,-1.076453628
5287.037037,-1.060674673
5287.962963,-1.045045189
5288.888889,-1.027005186
5289.814815,-1.010306991
5290.740741,-0.995905773
5291.666667,-0.980105901
5292.592593,-0.965401211
5293.518519,-0.951596198
5294.444444,-0.938603414
5295.37037,-0.927110193
5296.296296,-0.916175593
5297.222222,-0.904413517
5298.148148,-0.893026857
5299.074074,-0.883643553
5300,-0.874444257
5300.925926,-0.865951489
5301.851852,-0.856273421
5302.777778,-0.846721625
5303.703704,-0.839241277
5304.62963,-0.830586597
5305.555556,-0.823019438
5306.481481,-0.817969333
5307.407407,-0.810821094
5308.333333,-0.803061176
5309.259259,-0.798964348
5310.185185,-0.795540823
5311.111111,-0.790785145
5312.037037,-0.786178702
5312.962963,-0.781769638
5313.888889,-0.777794498
5314.814815,-0.77634465
5315.740741,-0.774594322
5316.666667,-0.770126256
5317.592593,-0.76728263
5318.518519,-0.766952986
5319.444444,-0.764817838
5320.37037,-0.76308783
5321.296296,-0.762640282
5322.222222,-0.759918945
5323.148148,-0.757716209
5324.074074,-0.758751198
5325,-0.759697505
5325.925926,-0.758513285
5326.851852,-0.758070731
5327.777778,-0.759562342
5328.703704,-0.761509411
5329.62963,-0.76183767
5330.555556,-0.761698779
5331.481481,-0.761779198
5332.407407,-0.761272165
5333.333333,-0.762430632
5334.259259,-0.764176843
5335.185185,-0.765442872
5336.111111,-0.767251781
5337.037037,-0.767020418
5337.962963,-0.768130759
5338.888889,-0.77093254
5339.814815,-0.774759944
5340.740741,-0.777327699
5341.666667,-0.777024474
5342.592593,-0.779523367
5343.518519,-0.783599
5344.444444,-0.785569182
5345.37037,-0.788639779
5346.296296,-0.790697083
5347.222222,-0.792508213
5348.148148,-0.796418002
5349.074074,-0.800444282
5350,-0.802774938
5350.925926,-0.805592912
5351.851852,-0.809927018
5352.777778,-0.813696552
5353.703704,-0.817925277
5354.62963,-0.821002466
5355.555556,-0.823704317
5356.481481,-0.826904465
5357.407407,-0.829851426
5358.333333,-0.834981506
5359.259259,-0.840027094
5360.185185,-0.842955381
5361.111111,-0.84684782
5362.037037,-0.85258309
5362.962963,-0.857868837
5363.888889,-0.862336233
5364.814815,-0.866621982
5365.740741,-0.870469742
5366.666667,-0.873476879
5367.592593,-0.877530586
5368.518519,-0.882457532
5369.444444,-0.886925387
5370.37037,-0.890738467
5371.296296,-0.892524264
5372.222222,-0.895293086
5373.148148,-0.898846039
5374.074074,-0.903234501
5375,-0.907656765
5375.925926,-0.911259594
5376.851852,-0.914338
5377.777778,-0.916951493
5378.703704,-0.919875688
5379.62963,-0.922550442
5380.555556,-0.92534945
5381.481481,-0.927450639
5382.407407,-0.929784375
5383.333333,-0.933202032
5384.259259,-0.934296576
5385.185185,-0.935107881
5386.111111,-0.934959318
5387.037037,-0.933030782
5387.962963,-0.931208684
5388.888889,-0.927673603
5389.814815,-0.925288908
5390.740741,-0.924400356
5391.666667,-0.919937495
5392.592593,-0.915166816
5393.518519,-0.909571438
5394.444444,-0.903592306
5395.37037,-0.898031685
5396.296296,-0.891915332
5397.222222,-0.882887878
5398.148148,-0.872012159
5399.074074,-0.863976431
5400,-0.854724476
5400.925926,-0.844192602
5401.851852,-0.832840657
5402.777778,-0.818426816
5403.703704,-0.80463952
5404.62963,-0.791006775
5405.555556,-0.77599446
5406.481481,-0.759358817
5407.407407,-0.74348784
5408.333333,-0.727608986
5409.259259,-0.709491336
5410.185185,-0.691090683
5411.111111,-0.671880189
5412.037037,-0.653708115
5412.962963,-0.635771153
5413.888889,-0.61680804
5414.814815,-0.595662933
5415.740741,-0.573498926
5416.666667,-0.551719454
5417.592593,-0.530002549
5418.518519,-0.506619545
5419.444444,-0.483062686
5420.37037,-0.458935263
5421.296296,-0.434487872
5422.222222,-0.411467303
5423.148148,-0.387934777
5424.074074,-0.36327293
5425,-0.33737303
5425.925926,-0.31362121
5426.851852,-0.289985122
5427.777778,-0.263875419
5428.703704,-0.23914316
5429.62963,-0.213927156
5430.555556,-0.189372829
5431.481481,-0.165999158
5432.407407,-0.142067822
5433.333333,-0.116873472
5434.259259,-0.090620573
5435.185185,-0.06572165
5436.111111,-0.040772133
5437.037037,-0.016833202
5437.962963,0.005731811
5438.888889,0.030461964
5439.814815,0.055044529
5440.740741,0.078005209
5441.666667,0.101796142
5442.592593,0.123948914
5443.518519,0.146067982
5444.444444,0.169636446
5445.37037,0.191204496
5446.296296,0.211890179
5447.222222,0.233743812
5448.148148,0.254434782
5449.074074,0.274368074
5450,0.295006582
5450.925926,0.314212817
5451.851852,0.332159942
5452.777778,0.349718158
5453.703704,0.367056778
5454.62963,0.383909013
5455.555556,0.399402489
5456.481481,0.415397598
5457.407407,0.4321041
5458.333333,0.446579884
5459.259259,0.459749167
5460.185185,0.474494879
5461.111111,0.490216205
5462.037037,0.502836769
5462.962963,0.51425352
5463.888889,0.52667
5464.814815,0.538315519
5465.740741,0.549968114
5466.666667,0.561539859
5467.592593,0.57211663
5468.518519,0.580442918
5469.444444,0.589743267
5470.37037,0.599802623
5471.296296,0.607975618
5472.222222,0.615650617
5473.148148,0.622567758
5474.074074,0.628733581
5475,0.635284585
5475.925926,0.641690551
5476.851852,0.647615659
5477.777778,0.654080604
5478.703704,0.659845664
5479.62963,0.663772492
5480.555556,0.666745672
5481.481481,0.670853388
5482.407407,0.675386149
5483.333333,0.679575854
5484.259259,0.683204124
5485.185185,0.684546257
5486.111111,0.685320995
5487.037037,0.687728486
5487.962963,0.689668947
5488.888889,0.691486623
5489.814815,0.690315025
5490.740741,0.689782803
5491.666667,0.691024393
5492.592593,0.691254941
5493.518519,0.689085841
5494.444444,0.686915278
5495.37037,0.685540744
5496.296296,0.683676893
5497.222222,0.68191278
5498.148148,0.680290429
5499.074074,0.67766134
5500,0.675191305
5500.925926,0.671453684
5501.851852,0.667709651
5502.777778,0.665517184
5503.703704,0.661619684
5504.62963,0.656345604
5505.555556,0.652788844
5506.481481,0.64968352
5507.407407,0.645183701
5508.333333,0.641751784
5509.259259,0.638272437
5510.185185,0.634276038
5511.111111,0.629127575
5512.037037,0.623485234
5512.962963,0.618540994
5513.888889,0.613919985
5514.814815,0.609273772
5515.740741,0.60581393
5516.666667,0.601512685
5517.592593,0.596104634
5518.518519,0.590234798
5519.444444,0.58494755
5520.37037,0.581355709
5521.296296,0.577214367
5522.222222,0.571801038
5523.148148,0.566353741
5524.074074,0.56241445
5525,0.558328266
5525.925926,0.552296741
5526.851852,0.54775366
5527.777778,0.542282774
5528.703704,0.534948883
5529.62963,0.531601274
5530.555556,0.52747578
5531.481481,0.522117094
5532.407407,0.517551865
5533.333333,0.513204963
5534.259259,0.507718194
5535.185185,0.50333893
5536.111111,0.498900551
5537.037037,0.494322791
5537.962963,0.490123085
5538.888889,0.486104381
5539.814815,0.482053982
5540.740741,0.476910738
5541.666667,0.471465056
5542.592593,0.466915305
5543.518519,0.463014913
5544.444444,0.458407581
5545.37037,0.45319691
5546.296296,0.449012742
5547.222222,0.445369734
5548.148148,0.441597539
5549.074074,0.438167239
5550,0.433861571
5550.925926,0.429739748
5551.851852,0.4265323
5552.777778,0.423596593
5553.703704,0.420017769
5554.62963,0.416687132
5555.555556,0.414323244
5556.481481,0.411551767
5557.407407,0.408444868
5558.333333,0.406366249
5559.259259,0.404420469
5560.185185,0.401323291
5561.111111,0.398674538
5562.037037,0.397509352
5562.962963,0.395952481
5563.888889,0.394120177
5564.814815,0.392616386
5565.740741,0.392157227
5566.666667,0.392605231
5567.592593,0.392471042
5568.518519,0.392490155
5569.444444,0.392534588
5570.37037,0.391461121
5571.296296,0.390732808
5572.222222,0.391246285
5573.148148,0.392030155
5574.074074,0.393831107
5575,0.395705811
5575.925926,0.396941659
5576.851852,0.399318419
5577.777778,0.402594987
5578.703704,0.405521822
5579.62963,0.409607121
5580.555556,0.4143305
5581.481481,0.418745683
5582.407407,0.422943704
5583.333333,0.427454554
5584.259259,0.432594254
5585.185185,0.437927869
5586.111111,0.443883397
5587.037037,0.450428792
5587.962963,0.457356454
5588.888889,0.46477641
5589.814815,0.472598797
5590.740741,0.481298187
5591.666667,0.491218916
5592.592593,0.498923573
5593.518519,0.505980899
5594.444444,0.514236522
5595.37037,0.524877886
5596.296296,0.535465462
5597.222222,0.546120975
5598.148148,0.557149158
5599.074074,0.567569897
5600,0.579453761
5600.925926,0.590462446
5601.851852,0.601050123
5602.777778,0.613130056
5603.703704,0.626093078
5604.62963,0.638803057
5605.555556,0.651455297
5606.481481,0.665245785
5607.407407,0.678751707
5608.333333,0.691953331
5609.259259,0.7057976
5610.185185,0.718487854
5611.111111,0.732327864
5612.037037,0.74771658
5612.962963,0.762204015
5613.888889,0.775748693
5614.814815,0.790318353
5615.740741,0.805954337
5616.666667,0.820183444
5617.592593,0.834231365
5618.518519,0.849182098
5619.444444,0.863643379
5620.37037,0.879095208
5621.296296,0.894286927
5622.222222,0.908838056
5623.148148,0.924381711
5624.074074,0.940375742
5625,0.9561919
5625.925926,0.971226612
5626.851852,0.98562938
5627.777778,1.000230082
5628.703704,1.014488978
5629.62963,1.028995359
5630.555556,1.043883962
5631.481481,1.058195717
5632.407407,1.072448556
5633.333333,1.086428217
5634.259259,1.10000019
5635.185185,1.114420065
5636.111111,1.129262473
5637.037037,1.143487042
5637.962963,1.156791734
5638.888889,1.170299468
5639.814815,1.183844112
5640.740741,1.19610513
5641.666667,1.208902414
5642.592593,1.221288081
5643.518519,1.234529805
5644.444444,1.24838591
5645.37037,1.259829925
5646.296296,1.271864404
5647.222222,1.283948422
5648.148148,1.295587682
5649.074074,1.306516551
5650,1.316699543
5650.925926,1.326940544
5651.851852,1.338098466
5652.777778,1.348431628
5653.703704,1.358555039
5654.62963,1.369204559
5655.555556,1.379511354
5656.481481,1.388693601
5657.407407,1.397622172
5658.333333,1.407714706
5659.259259,1.416594219
5660.185185,1.425294848
5661.111111,1.434132492
5662.037037,1.442424784
5662.962963,1.45001553
5663.888889,1.456979565
5664.814815,1.463955132
5665.740741,1.470817091
5666.666667,1.47838292
5667.592593,1.485150642
5668.518519,1.491233471
5669.444444,1.499312458
5670.37037,1.50643826
5671.296296,1.51115352
5672.222222,1.516206973
5673.148148,1.522155931
5674.074074,1.528103744
5675,1.533021635
5675.925926,1.537737745
5676.851852,1.54278738
5677.777778,1.546327171
5678.703704,1.550364892
5679.62963,1.555686446
5680.555556,1.560002902
5681.481481,1.56172507
5682.407407,1.562277236
5683.333333,1.564568586
5684.259259,1.567519603
5685.185185,1.569805105
5686.111111,1.571818335
5687.037037,1.572148346
5687.962963,1.572699333
5688.888889,1.574168289
5689.814815,1.574746866
5690.740741,1.573993418
5691.666667,1.572270456
5692.592593,1.571019383
5693.518519,1.571186956
5694.444444,1.56949033
5695.37037,1.568210098
5696.296296,1.566733913
5697.222222,1.56341267
5698.148148,1.559305994
5699.074074,1.556348867
5700,1.551972552
5700.925926,1.546895956
5701.851852,1.542653984
5702.777778,1.537287143
5703.703704,1.531471034
5704.62963,1.525358732
5705.555556,1.518057816
5706.481481,1.510201308
5707.407407,1.503517991
5708.333333,1.495585175
5709.259259,1.487139193
5710.185185,1.478838729
5711.111111,1.469904055
5712.037037,1.459951929
5712.962963,1.449303015
5713.888889,1.438727562
5714.814815,1.427522876
5715.740741,1.416472377
5716.666667,1.404699968
5717.592593,1.391246827
5718.518519,1.377604528
5719.444444,1.362602353
5720.37037,1.348473126
5721.296296,1.334329324
5722.222222,1.318948933
5723.148148,1.303353926
5724.074074,1.287232952
5725,1.270524046
5725.925926,1.253163245
5726.851852,1.234951351
5727.777778,1.215062588
5728.703704,1.195664971
5729.62963,1.177049913
5730.555556,1.157819211
5731.481481,1.136598027
5732.407407,1.115930599
5733.333333,1.095845965
5734.259259,1.073835503
5735.185185,1.050965987
5736.111111,1.029551566
5737.037037,1.007850216
5737.962963,0.985006274
5738.888889,0.962128937
5739.814815,0.939472984
5740.740741,0.915721167
5741.666667,0.893230541
5742.592593,0.86911871
5743.518519,0.844307983
5744.444444,0.819383858
5745.37037,0.794821532
5746.296296,0.770427764
5747.222222,0.746851031
5748.148148,0.723697281
5749.074074,0.700100225
5750,0.674177783
5750.925926,0.647295385
5751.851852,0.622387684
5752.777778,0.598269856
5753.703704,0.574613472
5754.62963,0.550002976
5755.555556,0.526167765
5756.481481,0.502794072
5757.407407,0.479018819
5758.333333,0.456086647
5759.259259,0.432325887
5760.185185,0.408450136
5761.111111,0.386256433
5762.037037,0.36582577
5762.962963,0.343802635
5763.888889,0.322039168
5764.814815,0.301922194
5765.740741,0.282778091
5766.666667,0.262384499
5767.592593,0.242385608
5768.518519,0.222422125
5769.444444,0.203250034
5770.37037,0.186174061
5771.296296,0.170007896
5772.222222,0.155053824
5773.148148,0.140948933
5774.074074,0.12471448
5775,0.107315344
5775.925926,0.091695491
5776.851852,0.078579995
5777.777778,0.06788753
5778.703704,0.056593943
5779.62963,0.045144991
5780.555556,0.034014912
5781.481481,0.023998935
5782.407407,0.015719198
5783.333333,0.00855622
5784.259259,0.001718994
5785.185185,-0.004330068
5786.111111,-0.007892142
5787.037037,-0.010788081
5787.962963,-0.015422128
5788.888889,-0.017251076
5789.814815,-0.018452842
5790.740741,-0.018253076
5791.666667,-0.015527269
5792.592593,-0.014068622
5793.518519,-0.013000477
5794.444444,-0.008968697
5795.37037,-0.001165476
5796.296296,0.005214701
5797.222222,0.01130828
5798.148148,0.018290564
5799.074074,0.026258029
5800,0.035763946
5800.925926,0.04677132
5801.851852,0.058581818
5802.777778,0.071212911
5803.703704,0.084207531
5804.62963,0.098479047
5805.555556,0.112982992
5806.481481,0.127191745
5807.407407,0.142417618
5808.333333,0.157627567
5809.259259,0.174409322
5810.185185,0.192213059
5811.111111,0.210702561
5812.037037,0.228331798
5812.962963,0.246746986
5813.888889,0.268007497
5814.814815,0.289442162
5815.740741,0.309459946
5816.666667,0.33068189
5817.592593,0.351978877
5818.518519,0.371755831
5819.444444,0.39223087
5820.37037,0.4149011
5821.296296,0.437803174
5822.222222,0.460538094
5823.148148,0.483075681
5824.074074,0.506454434
5825,0.529231499
5825.925926,0.551372747
5826.851852,0.57402586
5827.777778,0.596867562
5828.703704,0.618267522
5829.62963,0.640419878
5830.555556,0.663108072
5831.481481,0.684924288
5832.407407,0.707705503
5833.333333,0.729848825
5834.259259,0.749515888
5835.185185,0.768613303
5836.111111,0.789260976
5837.037037,0.810749943
5837.962963,0.832391827
5838.888889,0.852004728
5839.814815,0.869977072
5840.740741,0.888611684
5841.666667,0.906463782
5842.592593,0.923596378
5843.518519,0.939849333
5844.444444,0.955498159
5845.37037,0.971833213
5846.296296,0.987779414
5847.222222,1.002973153
5848.148148,1.016865684
5849.074074,1.028254872
5850,1.040646681
5850.925926,1.053922536
5851.851852,1.064576247
5852.777778,1.074353064
5853.703704,1.083349968
5854.62963,1.091281813
5855.555556,1.099851769
5856.481481,1.109174765
5857.407407,1.116258108
5858.333333,1.120877708
5859.259259,1.124785954
5860.185185,1.130005418
5861.111111,1.133339937
5862.037037,1.135536511
5862.962963,1.136157083
5863.888889,1.136371941
5864.814815,1.137344768
5865.740741,1.137318755
5866.666667,1.136436157
5867.592593,1.13274713
5868.518519,1.128995864
5869.444444,1.125213398
5870.37037,1.121228785
5871.296296,1.114851782
5872.222222,1.107284368
5873.148148,1.099331834
5874.074074,1.090781676
5875,1.08306268
5875.925926,1.073024006
5876.851852,1.060847295
5877.777778,1.048298411
5878.703704,1.035184024
5879.62963,1.023722258
5880.555556,1.010440513
5881.481481,0.995106008
5882.407407,0.979677797
5883.333333,0.963205417
5884.259259,0.945367281
5885.185185,0.927239204
5886.111111,0.905713613
5887.037037,0.881619628
5887.962963,0.859459639
5888.888889,0.836736555
5889.814815,0.81264756
5890.740741,0.789239189
5891.666667,0.764351309
5892.592593,0.738526272
5893.518519,0.711973027
5894.444444,0.68652744
5895.37037,0.6612728
5896.296296,0.632420928
5897.222222,0.602181698
5898.148148,0.572284397
5899.074074,0.541427618
5900,0.511418235
5900.925926,0.480633334
5901.851852,0.448171329
5902.777778,0.414170348
5903.703704,0.380328308
5904.62963,0.347476291
5905.555556,0.313468639
5906.481481,0.278411637
5907.407407,0.241686145
5908.333333,0.204220669
5909.259259,0.168265014
5910.185185,0.132108745
5911.111111,0.095133593
5912.037037,0.057052676
5912.962963,0.0180412
5913.888889,-0.020660376
5914.814815,-0.059038518
5915.740741,-0.098037989
5916.666667,-0.136676909
5917.592593,-0.175764757
